state,district,cluster_label,total_bio,ratio_5_17,ratio_17_plus,key_insight,recommendation,lat,lng,predicted_load,alert_status,recommendation_engine
Assam,Nalbari,Low Load,2424,0.8494224422442245,0.1505775577557755,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.278666764675584,79.20303821484907,2791,Normal,Stable
Assam,North Cachar Hills,Low Load,250,0.48,0.52,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.643774376578804,79.02621355136337,307,Normal,Stable
Assam,Sibsagar,Low Load,1259,0.6973788721207307,0.3026211278792692,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,23.8388,78.7378,1384,Normal,Stable
Assam,Sonitpur,Medium Load,3054,0.6087098886705959,0.391290111329404,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,22.373630719474896,78.63239904272099,3457,Normal,Stable
Assam,South Salmara Mankachar,Low Load,382,0.6518324607329843,0.3481675392670157,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.13334746611357,78.58797156292665,458,Normal,Stable
Assam,Sribhumi,Low Load,31,0.1290322580645161,0.8709677419354839,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.913056049376838,78.79342729902629,33,Normal,Stable
Assam,Tamulpur District,Low Load,6,0.5,0.5,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.947123528834883,79.03232487104215,6,Normal,Stable
Assam,Tinsukia,Low Load,2014,0.5719960278053625,0.4280039721946375,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.427131790300436,79.16279994355187,2231,Normal,Stable
Assam,Udalguri,Low Load,3300,0.7096969696969697,0.2903030303030303,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.509678730802698,78.53690540987401,3571,Normal,Stable
Assam,West Karbi Anglong,Low Load,265,0.350943396226415,0.6490566037735849,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.712345616496606,78.70178970635557,327,Normal,Stable
Bihar,Araria,Medium Load,27036,0.482467820683533,0.5175321793164669,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,22.284511828538147,78.92662821333326,32757,High Risk,Deploy 32 kits.
Bihar,Arwal,Low Load,4742,0.3038802193167439,0.696119780683256,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.900567931318022,79.3570334577049,5579,Normal,Stable
Bihar,Aurangabad,Medium Load,13859,0.4402193520456021,0.5597806479543979,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,22.483696145646814,78.85160697190163,16967,High Risk,Deploy 16 kits.
Bihar,Aurangabad(Bh),Low Load,22,0.2727272727272727,0.7272727272727273,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.07434271930399,79.49687109186313,26,Normal,Stable
Bihar,Banka,Medium Load,14809,0.4668107232088594,0.5331892767911405,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,21.816986054599848,79.12257705102486,16102,Normal,Stable
Bihar,Begusarai,Medium Load,25387,0.5151455469334699,0.4848544530665301,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,21.51335559675263,79.04386827934651,31188,High Risk,Deploy 31 kits.
Bihar,Bhabua,Low Load,10,0.1,0.9,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.604514547533064,79.1848553418332,11,Normal,Stable
Bihar,Bhagalpur,Medium Load,25302,0.5274286617658683,0.4725713382341316,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,22.458923331100856,78.99321555186404,30653,High Risk,Deploy 30 kits.
Bihar,Bhojpur,Medium Load,17274,0.2966886650457335,0.7033113349542666,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,21.701056826891833,79.03619613341782,21233,High Risk,Deploy 21 kits.
Bihar,Buxar,Medium Load,8203,0.3902230891137389,0.6097769108862611,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,21.823581916376412,78.81745793901933,9134,Normal,Stable
Bihar,Darbhanga,High Load,31056,0.4292890262751159,0.5707109737248841,High biometric usage among children suggests dependency on education and child welfare schemes.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution.",22.004393227399255,78.69223850467054,33292,High Risk,Deploy 33 kits.
Bihar,East Champaran,High Load,33912,0.4077022882755367,0.5922977117244633,High biometric usage among children suggests dependency on education and child welfare schemes.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution.",21.85551077142136,79.17117365679381,37153,High Risk,Deploy 37 kits.
Bihar,Gaya,High Load,37734,0.4369534107171251,0.5630465892828749,High biometric usage among children suggests dependency on education and child welfare schemes.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution.",21.870476934243783,79.22452638245717,42843,High Risk,Deploy 42 kits.
Bihar,Gopalganj,Medium Load,14055,0.4590537175382426,0.5409462824617574,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,22.42090217932935,78.64301713139999,17057,High Risk,Deploy 17 kits.
Bihar,Jamui,Medium Load,12667,0.5156706402463093,0.4843293597536907,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,21.879527331072378,78.63911570267233,15480,Normal,Stable
